id,is_result,value,incoming_cost,layer,pos,channel,is_api
63160,False,0.0000,8.9140,9,0.0760,133,False
63169,False,0.0000,2.1590,9,0.0245,42,False
63170,False,0.0000,8.0353,9,0.0243,42,False
63201,False,0.0000,1.6401,9,0.0243,42,False
63216,False,0.0000,7.4036,9,0.0244,42,False
63218,False,0.0000,9.1610,9,0.0241,42,False
63254,False,0.0000,8.5857,9,0.0244,42,False
63255,False,0.0000,6.0056,9,0.0253,44,False
13689,False,0.0000,5.1415,9,0.0256,44,False
63272,False,0.0000,3.5989,9,0.0255,44,False
63281,False,0.0000,6.6923,9,0.0255,44,False
63286,False,0.0000,6.8204,9,0.0254,44,False
63289,False,0.0000,5.9468,9,0.0253,44,False
63293,False,0.0000,3.5789,9,0.1694,296,False
63294,False,0.0000,3.7942,9,0.1693,296,False
63296,False,0.0000,8.9760,9,0.1693,296,False
63315,False,0.0000,3.0758,9,0.1694,296,False
63319,False,0.0000,3.1344,9,0.1691,296,False
63321,False,0.0000,9.3308,9,0.1692,296,False
63324,False,0.0000,10.1311,9,0.1679,294,False
63328,False,0.0000,3.3929,9,0.1679,294,False
63332,False,0.0000,2.7610,9,0.1683,294,False
63333,False,0.0000,1.3292,9,0.1683,294,False
63345,False,0.0000,2.1806,9,0.1681,294,False
63348,False,0.0000,4.3764,9,0.1682,294,False
13714,False,0.0000,5.4040,9,0.5694,997,False
112513,False,0.0000,1.2487,9,0.5693,997,False
113858,False,0.0000,4.5801,9,0.5696,997,False
113859,False,0.0000,1.0000,9,0.5691,997,False
115087,False,0.0000,5.5417,9,0.5693,997,False
115089,False,0.0000,1.0000,9,0.5693,997,False
115090,False,0.0000,4.3093,9,0.5696,997,False
84904,False,0.0000,6.1788,9,0.5699,998,False
87474,False,0.0000,10.3603,9,0.5697,998,False
115164,False,0.0000,5.8610,9,0.5699,998,False
115091,False,0.0000,1.0000,9,0.5701,998,False
115165,False,0.0000,5.6770,9,0.5701,998,False
63364,False,0.0000,2.8668,9,0.5700,998,False
82488,True,150.1978,2.7882,9,0.6664,1167,False
44171,False,0.0000,8.9930,9,0.6665,1167,False
82489,True,148.3418,6.2202,9,0.6664,1167,False
82490,True,148.4587,5.5397,9,0.6664,1167,False
63376,False,0.0000,5.3485,9,0.6665,1167,False
63379,False,0.0000,1.0000,9,0.6664,1167,False
63402,False,0.0000,5.4719,9,0.8857,1551,False
63417,False,0.0000,4.1270,9,0.8857,1551,False
63423,False,0.0000,7.6037,9,0.8854,1551,False
63430,False,0.0000,3.8326,9,0.8856,1551,False
63444,False,0.0000,6.6350,9,0.8856,1551,False
114219,False,0.0000,4.1386,9,0.5598,980,False
114192,False,0.0000,7.2141,9,0.5598,980,False
84055,False,0.0000,6.6816,9,0.5597,980,False
114194,False,0.0000,2.2783,9,0.5596,980,False
84061,False,0.0000,2.3493,9,0.5595,980,False
84076,False,0.0000,1.8033,9,0.5595,980,False
114193,False,0.0000,10.4600,9,0.5597,980,False
96109,False,0.0000,7.5660,9,0.6812,1193,False
96108,False,0.0000,10.2553,9,0.6813,1193,False
96110,False,0.0000,2.7598,9,0.6812,1193,False
63459,False,0.0000,6.0650,9,0.6810,1193,False
63463,False,0.0000,7.8846,9,0.6811,1193,False
63465,False,0.0000,5.9156,9,0.6811,1193,False
63466,False,0.0000,6.2651,9,0.6817,1194,False
63467,False,0.0000,5.5567,9,0.6816,1194,False
63472,False,0.0000,1.3676,9,0.6817,1194,False
63475,False,0.0000,3.0592,9,0.6820,1194,False
63477,False,0.0000,4.5936,9,0.6820,1194,False
63481,False,0.0000,5.5608,9,0.6816,1194,False
115079,False,0.0000,3.1077,10,0.4654,815,False
115080,False,0.0000,4.4317,10,0.4654,815,False
63486,False,0.0000,1.0000,10,0.4654,815,False
63494,False,0.0000,2.7001,10,0.4654,815,False
63496,False,0.0000,3.5427,10,0.4653,815,False
63498,False,0.0000,7.5143,10,0.4654,815,False
63512,False,0.0000,5.0932,10,0.4654,815,False
113872,False,0.0000,7.3658,9,0.9531,1669,False
63539,False,0.0000,7.2985,9,0.9527,1669,False
63551,False,0.0000,1.0000,9,0.9527,1669,False
63556,False,0.0000,7.2825,9,0.9528,1669,False
63560,False,0.0000,2.1355,9,0.9527,1669,False
63573,False,0.0000,7.5510,9,0.9528,1669,False
6470,False,0.0000,10.8451,9,0.9611,1683,False
63578,False,0.0000,5.5829,9,0.9609,1683,False
63592,True,206.0128,7.7292,9,0.9609,1683,False
63598,False,0.0000,4.6229,9,0.9609,1683,False
63601,False,0.0000,8.3903,9,0.9609,1683,False
63602,True,197.3572,8.2629,9,0.9608,1683,False
63620,False,0.0000,8.7139,9,0.9608,1683,False
92563,False,0.0000,2.8803,9,0.9604,1682,False
63622,False,0.0000,3.4389,9,0.9601,1682,False
63623,False,0.0000,8.8787,9,0.9605,1682,False
63628,False,0.0000,7.6805,9,0.9605,1682,False
63632,False,0.0000,6.2751,9,0.9605,1682,False
83087,False,0.0000,8.9774,10,0.4091,716,False
83089,False,0.0000,1.0000,10,0.4091,716,False
83084,False,0.0000,9.0955,10,0.4089,716,False
63661,False,0.0000,8.4487,10,0.4090,716,False
63665,False,0.0000,1.0000,10,0.4090,716,False
106293,False,0.0000,4.9092,10,0.4083,715,False
63670,False,0.0000,4.0636,10,0.4085,715,False
63671,False,0.0000,4.9124,10,0.4083,715,False
63676,False,0.0000,1.5166,10,0.4084,715,False
63692,False,0.0000,1.4686,10,0.4083,715,False
63696,False,0.0000,1.7743,10,0.4082,715,False
63704,False,0.0000,5.5008,10,0.4086,715,False
63705,False,0.0000,8.4101,10,0.4083,715,False
63712,False,0.0000,2.3255,10,0.4088,716,False
63719,False,0.0000,7.5156,10,0.4097,717,False
63720,False,0.0000,8.2794,10,0.4093,717,False
63731,False,0.0000,2.0505,10,0.4093,717,False
63744,False,0.0000,5.0419,10,0.4097,717,False
63757,False,0.0000,6.8101,10,0.4094,717,False
63765,False,0.0000,1.0000,10,0.4096,717,False
94797,False,0.0000,2.6097,10,0.6040,1058,False
50890,False,0.0000,4.1305,10,0.6040,1058,False
93004,False,0.0000,3.1101,10,0.6042,1058,False
41536,False,0.0000,1.8033,10,0.6040,1058,False
63780,False,0.0000,6.8151,10,0.6041,1058,False
63831,False,0.0000,7.0352,10,0.6040,1058,False
63854,False,0.0000,5.1287,10,0.6041,1058,False
63883,False,0.0000,1.0000,10,0.6044,1058,False
98118,False,0.0000,9.4532,10,0.3931,688,False
63897,False,0.0000,8.4725,10,0.3932,688,False
63914,False,0.0000,1.7569,10,0.3931,688,False
63922,False,0.0000,4.4221,10,0.3931,688,False
63928,False,0.0000,1.4673,10,0.3931,688,False
63953,False,0.0000,3.1678,10,0.3931,688,False
63961,False,0.0000,6.5802,10,0.1379,241,False
63992,False,0.0000,3.9304,10,0.1378,241,False
63999,False,0.0000,5.6506,10,0.1379,241,False
64001,False,0.0000,5.4917,10,0.1378,241,False
64003,False,0.0000,4.9018,10,0.1377,241,False
64011,False,0.0000,4.7141,9,0.6849,1199,False
64015,False,0.0000,6.8349,9,0.6845,1199,False
64024,False,0.0000,5.2982,9,0.6844,1199,False
64027,False,0.0000,2.8153,9,0.6845,1199,False
64031,False,0.0000,9.1743,9,0.6848,1199,False
64035,False,0.0000,4.8427,9,0.6848,1199,False
64043,False,0.0000,5.9558,9,0.6846,1199,False
97394,False,0.0000,5.4577,10,0.2605,456,False
64046,False,0.0000,7.7542,10,0.2607,456,False
64047,False,0.0000,3.3181,10,0.2606,456,False
64054,False,0.0000,2.5499,10,0.2604,456,False
64064,False,0.0000,1.0000,10,0.2604,456,False
64085,False,0.0000,7.5316,9,0.7652,1340,False
64088,False,0.0000,9.8579,9,0.7650,1340,False
64090,True,241.5840,1.0000,9,0.7653,1340,False
64092,True,197.4647,5.4531,9,0.7651,1340,False
64098,True,236.4214,10.0851,9,0.7649,1340,False
64106,False,0.0000,8.3775,9,0.7652,1340,False
64127,False,0.0000,5.9460,9,0.7658,1341,False
64129,False,0.0000,2.5318,9,0.7655,1341,False
64137,False,0.0000,2.6443,9,0.7657,1341,False
64153,False,0.0000,3.9481,9,0.7656,1341,False
64164,False,0.0000,2.3179,9,0.7656,1341,False
64175,False,0.0000,5.8822,9,0.7659,1341,False
64183,False,0.0000,2.2578,9,0.7658,1341,False
113723,False,0.0000,8.6856,9,0.7657,1341,False
113923,False,0.0000,1.0000,9,0.7663,1342,False
113934,False,0.0000,2.5647,9,0.7665,1342,False
113935,False,0.0000,8.9991,9,0.7662,1342,False
113921,False,0.0000,2.9106,9,0.7664,1342,False
113912,False,0.0000,8.0608,9,0.7663,1342,False
64195,False,0.0000,6.6550,9,0.7665,1342,False
64217,True,152.9494,1.0000,9,0.7670,1343,False
13519,True,138.9484,4.9872,9,0.7666,1343,False
64224,True,149.3175,7.8153,9,0.7668,1343,False
64228,False,0.0000,2.8350,9,0.7669,1343,False
13554,True,143.5659,11.2010,9,0.7666,1343,False
64238,True,163.1720,3.4837,9,0.7668,1343,False
46314,False,0.0000,2.9758,10,0.1705,298,False
46313,False,0.0000,2.3816,10,0.1703,298,False
64248,False,0.0000,2.1993,10,0.1703,298,False
64266,False,0.0000,5.8167,10,0.1702,298,False
64268,False,0.0000,2.0307,10,0.1704,298,False
94465,False,0.0000,7.8284,10,0.4316,756,False
116345,False,0.0000,6.9541,10,0.4320,756,False
94557,False,0.0000,9.5838,10,0.4318,756,False
116344,False,0.0000,5.7044,10,0.4318,756,False
64277,False,0.0000,7.3449,10,0.4317,756,False
64320,False,0.0000,15.5592,10,0.4316,756,False
64328,False,0.0000,7.9855,10,0.9702,1699,False
64331,False,0.0000,4.1691,10,0.9701,1699,False
64340,False,0.0000,1.0000,10,0.9701,1699,False
64343,False,0.0000,4.3114,10,0.9700,1699,False
64352,False,0.0000,5.9902,10,0.9700,1699,False
64373,False,0.0000,5.8611,10,0.9698,1699,False
64375,False,0.0000,2.9697,10,0.9700,1699,False
34059,False,0.0000,1.0000,10,0.1391,243,False
34060,False,0.0000,8.0655,10,0.1390,243,False
64389,False,0.0000,10.7470,10,0.1390,243,False
35073,False,0.0000,3.9467,10,0.1389,243,False
35074,False,0.0000,7.2673,10,0.1388,243,False
64393,False,0.0000,5.2746,10,0.1389,243,False
64399,False,0.0000,5.0032,10,0.1392,243,False
64414,False,0.0000,1.9751,10,0.6903,1209,False
64447,False,0.0000,6.7062,10,0.6903,1209,False
64457,False,0.0000,7.3205,10,0.6902,1209,False
64469,False,0.0000,5.3120,10,0.6903,1209,False
64471,False,0.0000,2.0540,10,0.6902,1209,False
64486,False,0.0000,11.7307,10,0.6905,1209,False
64489,False,0.0000,4.6639,10,0.6905,1209,False
64493,False,0.0000,9.0411,10,0.6902,1209,False
64494,False,0.0000,7.0779,10,0.7241,1268,False
64499,False,0.0000,1.2297,10,0.7240,1268,False
64536,True,166.5244,3.5839,10,0.7241,1268,False
64541,True,169.9863,8.6419,10,0.7240,1268,False
64558,False,0.0000,3.0303,10,0.7240,1268,False
64577,True,176.6340,6.1802,10,0.7240,1268,False
64583,False,0.0000,1.0000,10,0.7239,1268,False
64587,False,0.0000,4.4363,10,0.7248,1269,False
64600,False,0.0000,5.9863,10,0.7247,1269,False
64606,False,0.0000,6.0926,10,0.7248,1269,False
64609,False,0.0000,4.2432,10,0.7248,1269,False
64610,False,0.0000,4.8832,10,0.7248,1269,False
50612,False,0.0000,1.0000,10,0.8616,1509,False
50613,False,0.0000,6.5646,10,0.8616,1509,False
44110,False,0.0000,7.9377,10,0.8617,1509,False
50757,False,0.0000,10.4006,10,0.8618,1509,False
50620,False,0.0000,7.1434,10,0.8615,1509,False
44108,False,0.0000,2.8448,10,0.8615,1509,False
50626,False,0.0000,6.7917,10,0.8614,1509,False
21914,False,0.0000,12.3319,9,0.3259,570,False
37231,False,0.0000,6.6709,9,0.3254,570,False
37284,False,0.0000,5.0142,9,0.3257,570,False
37285,False,0.0000,6.0601,9,0.3254,570,False
1337,False,0.0000,1.9840,9,0.3259,570,False
64631,False,0.0000,2.7954,9,0.3256,570,False
32338,False,0.0000,5.4082,9,0.3258,570,False
32329,False,0.0000,1.0000,9,0.3261,571,False
32342,False,0.0000,5.6111,9,0.3263,571,False
32344,False,0.0000,2.2562,9,0.3263,571,False
32324,False,0.0000,4.9940,9,0.3264,571,False
64635,False,0.0000,3.8999,9,0.3261,571,False
64639,False,0.0000,4.2153,10,0.8707,1525,False
64688,False,0.0000,7.0820,10,0.8708,1525,False
64690,False,0.0000,4.5352,10,0.8707,1525,False
64714,False,0.0000,7.3312,10,0.8706,1525,False
64720,False,0.0000,9.8022,10,0.8705,1525,False
64742,False,0.0000,6.9271,10,0.8707,1525,False
88958,False,0.0000,4.0234,9,0.3591,629,False
64747,False,0.0000,6.4675,9,0.3594,629,False
64748,False,0.0000,4.3290,9,0.3592,629,False
64758,False,0.0000,2.1253,9,0.3592,629,False
64767,False,0.0000,4.3657,9,0.3592,629,False
64769,False,0.0000,3.1186,9,0.3593,629,False
44604,False,0.0000,4.6899,9,0.3604,631,False
64817,False,0.0000,5.4335,9,0.3605,631,False
64823,False,0.0000,8.8530,9,0.3604,631,False
64824,False,0.0000,1.0000,9,0.3603,631,False
64828,False,0.0000,2.8155,9,0.3607,631,False
64832,False,0.0000,7.8867,9,0.3603,631,False
64834,False,0.0000,11.5769,9,0.3604,631,False
49014,False,0.0000,2.3399,9,0.8183,1433,False
64843,False,0.0000,7.1400,9,0.8184,1433,False
64855,False,0.0000,12.9338,9,0.8180,1433,False
64887,False,0.0000,1.0000,9,0.8180,1433,False
64889,False,0.0000,1.5788,9,0.8183,1433,False
64893,False,0.0000,11.2901,9,0.8181,1433,False
64898,False,0.0000,1.0000,9,0.8182,1433,False
64907,False,0.0000,2.2366,9,0.8180,1433,False
51668,False,0.0000,1.1981,10,0.8600,1506,False
51666,False,0.0000,8.6435,10,0.8600,1506,False
64919,False,0.0000,3.6479,10,0.8599,1506,False
64924,False,0.0000,9.0528,10,0.8598,1506,False
64933,False,0.0000,6.4993,10,0.8599,1506,False
64938,False,0.0000,4.8334,10,0.8597,1506,False
91188,False,0.0000,1.0000,10,0.9798,1716,False
64943,False,0.0000,2.2274,10,0.9799,1716,False
64949,False,0.0000,4.4461,10,0.9798,1716,False
64952,False,0.0000,7.9809,10,0.9797,1716,False
64966,False,0.0000,6.9911,10,0.9799,1716,False
64967,False,0.0000,1.3288,10,0.9799,1716,False
64982,False,0.0000,6.0620,10,0.9799,1716,False
64983,False,0.0000,5.8491,10,0.1962,343,False
64985,False,0.0000,2.5916,10,0.1963,343,False
64986,False,0.0000,6.9919,10,0.1959,343,False
64995,False,0.0000,1.8148,10,0.1959,343,False
65012,False,0.0000,5.0766,10,0.1962,343,False
65014,False,0.0000,8.9070,10,0.1960,343,False
45467,False,0.0000,1.0000,10,0.9996,1751,False
45468,False,0.0000,6.3708,10,0.9999,1751,False
65017,False,0.0000,1.0000,10,0.9999,1751,False
65021,False,0.0000,1.0000,10,0.9997,1751,False
65026,False,0.0000,3.7250,10,0.9997,1751,False
65045,False,0.0000,2.0512,10,0.9996,1751,False
84458,False,0.0000,2.4288,10,0.3997,700,False
85682,False,0.0000,8.2086,10,0.3999,700,False
65059,False,0.0000,4.5968,10,0.4000,700,False
65086,False,0.0000,6.0235,10,0.3996,700,False
65098,False,0.0000,1.0000,10,0.3998,700,False
31400,False,0.0000,1.0000,10,0.2896,507,False
31110,False,0.0000,5.1645,10,0.2899,507,False
31111,False,0.0000,6.1441,10,0.2898,507,False
65110,False,0.0000,9.6137,10,0.2897,507,False
65116,False,0.0000,4.6307,10,0.2898,507,False
65123,False,0.0000,9.2277,10,0.2895,507,False
21531,False,0.0000,1.0000,10,0.2906,509,False
65128,False,0.0000,5.4284,10,0.2908,509,False
65152,False,0.0000,5.2202,10,0.2909,509,False
65161,False,0.0000,6.4210,10,0.2908,509,False
65163,False,0.0000,1.4474,10,0.2907,509,False
65168,False,0.0000,6.0445,10,0.2908,509,False
65176,True,285.8146,7.5185,10,0.2903,508,False
65189,False,0.0000,8.2931,10,0.2901,508,False
89050,True,289.0619,4.9279,10,0.2901,508,False
65199,False,0.0000,3.3530,10,0.2904,508,False
65202,False,0.0000,1.9787,10,0.2903,508,False
65215,True,237.4469,10.6001,10,0.2905,508,False
65221,False,0.0000,3.0149,10,0.2902,508,False
75985,False,0.0000,5.4677,10,0.5310,930,False
75499,False,0.0000,1.5860,10,0.5310,930,False
65251,False,0.0000,4.9192,10,0.5311,930,False
85636,False,0.0000,1.0000,10,0.5312,930,False
65259,False,0.0000,3.5186,10,0.5309,930,False
114867,False,0.0000,8.0107,10,0.3739,655,False
114866,False,0.0000,5.2007,10,0.3741,655,False
65268,False,0.0000,3.3669,10,0.3740,655,False
65269,False,0.0000,10.7383,10,0.3743,655,False
65275,False,0.0000,8.1121,10,0.3741,655,False
65294,False,0.0000,1.0000,10,0.3740,655,False
65319,False,0.0000,1.4009,10,0.0746,130,False
65329,True,237.1522,6.1554,10,0.0744,130,False
65346,True,245.9419,5.6062,10,0.0743,130,False
65352,True,265.4331,5.8933,10,0.0744,130,False
65360,False,0.0000,7.3460,10,0.0745,130,False
65365,True,242.6160,7.3492,10,0.0743,130,False
115232,False,0.0000,5.9966,10,0.0610,106,False
65368,False,0.0000,4.3963,10,0.0607,106,False
115593,False,0.0000,2.4937,10,0.0607,106,False
65373,False,0.0000,1.0000,10,0.0607,106,False
65390,False,0.0000,1.1912,10,0.0608,106,False
65416,False,0.0000,6.3520,10,0.0607,106,False
65421,False,0.0000,6.7480,10,0.8340,1461,False
65424,False,0.0000,1.6268,10,0.8341,1461,False
65428,False,0.0000,11.6359,10,0.8342,1461,False
65456,False,0.0000,6.4727,10,0.8341,1461,False
65458,False,0.0000,2.7734,10,0.8341,1461,False
65462,False,0.0000,2.0537,10,0.8341,1461,False
81097,False,0.0000,1.0000,10,0.2946,516,False
65467,False,0.0000,10.2250,10,0.2948,516,False
65491,False,0.0000,4.5344,10,0.2946,516,False
65493,False,0.0000,8.1551,10,0.2947,516,False
65496,False,0.0000,4.6608,10,0.2948,516,False
65499,False,0.0000,3.6471,10,0.2946,516,False
65500,False,0.0000,2.0688,10,0.9255,1621,False
65508,False,0.0000,1.0000,10,0.9255,1621,False
65509,False,0.0000,7.9810,10,0.9254,1621,False
65531,False,0.0000,6.9927,10,0.9255,1621,False
65534,False,0.0000,4.7523,10,0.9256,1621,False
65580,False,0.0000,9.2583,10,0.9254,1621,False
65595,False,0.0000,4.8035,10,0.9255,1621,False
65607,False,0.0000,3.8206,10,0.2347,411,False
65610,False,0.0000,4.3419,10,0.2346,411,False
65625,False,0.0000,8.8256,10,0.2350,411,False
65626,False,0.0000,7.0606,10,0.2350,411,False
65632,False,0.0000,7.2776,10,0.2349,411,False
65638,False,0.0000,7.0047,10,0.2347,411,False
65654,False,0.0000,2.3311,10,0.9188,1609,False
65656,False,0.0000,5.2978,10,0.9186,1609,False
65702,False,0.0000,7.0957,10,0.9189,1609,False
65708,False,0.0000,4.3810,10,0.9186,1609,False
65717,False,0.0000,5.7907,10,0.9187,1609,False
65738,False,0.0000,1.0000,10,0.9186,1609,False
65741,False,0.0000,5.8286,10,0.9185,1609,False
81498,False,0.0000,1.0000,9,0.6584,1153,False
65753,False,0.0000,1.4581,9,0.6582,1153,False
65757,False,0.0000,9.1513,9,0.6585,1153,False
65758,False,0.0000,1.1498,9,0.6583,1153,False
65764,False,0.0000,4.7034,9,0.6585,1153,False
65783,False,0.0000,3.4311,9,0.6585,1153,False
65802,False,0.0000,4.9073,9,0.6585,1153,False
65807,False,0.0000,3.3886,10,0.5007,877,False
65808,False,0.0000,7.1725,10,0.5011,877,False
65812,False,0.0000,3.5621,10,0.5007,877,False
65818,False,0.0000,7.0611,10,0.5009,877,False
65826,False,0.0000,1.8422,10,0.5007,877,False
65828,False,0.0000,8.8526,10,0.5007,877,False
65842,False,0.0000,4.8640,10,0.5007,877,False
65866,True,106.0269,5.3957,10,0.4988,873,False
65868,True,108.5352,7.0416,10,0.4984,873,False
65875,True,108.4608,1.0000,10,0.4988,873,False
65880,False,0.0000,1.0000,10,0.4987,873,False
65883,True,122.9578,9.3872,10,0.4986,873,False
65885,True,107.6139,10.5900,10,0.4987,873,False
65887,True,107.2851,4.1070,10,0.4988,873,False
65902,False,0.0000,1.6315,9,0.2998,525,False
65910,False,0.0000,1.8401,9,0.2998,525,False
65916,False,0.0000,8.1857,9,0.3000,525,False
65933,False,0.0000,3.1773,9,0.2999,525,False
65952,False,0.0000,5.6000,9,0.2998,525,False
65985,False,0.0000,6.7845,9,0.3000,525,False
65986,False,0.0000,6.8867,9,0.3002,525,False
65997,False,0.0000,4.3347,9,0.3000,525,False
66010,False,0.0000,9.1711,10,0.8028,1406,False
66011,False,0.0000,1.0000,10,0.8029,1406,False
66015,False,0.0000,5.5711,10,0.8029,1406,False
66017,False,0.0000,5.6588,10,0.8028,1406,False
66036,False,0.0000,6.7931,10,0.8026,1406,False
66038,False,0.0000,1.0000,10,0.8029,1406,False
66041,False,0.0000,1.8109,10,0.8026,1406,False
66057,False,0.0000,10.7795,10,0.8920,1562,False
66065,False,0.0000,7.6825,10,0.8920,1562,False
66072,False,0.0000,7.5970,10,0.8920,1562,False
66093,False,0.0000,6.0670,10,0.8919,1562,False
66097,False,0.0000,4.0688,10,0.8920,1562,False
66099,False,0.0000,3.3774,10,0.8917,1562,False
13469,False,0.0000,8.5127,10,0.1458,255,False
66117,False,0.0000,2.9413,10,0.1458,255,False
66150,False,0.0000,6.7072,10,0.1460,255,False
66159,False,0.0000,8.1190,10,0.1458,255,False
13467,False,0.0000,2.2013,10,0.1459,255,False
66169,False,0.0000,6.1166,10,0.1459,255,False
66173,False,0.0000,5.7777,10,0.1457,255,False
66182,False,0.0000,7.4724,10,0.9432,1652,False
66194,False,0.0000,7.7436,10,0.9434,1652,False
66228,False,0.0000,8.9012,10,0.9432,1652,False
66236,False,0.0000,4.8228,10,0.9433,1652,False
66261,False,0.0000,5.8637,10,0.9431,1652,False
66267,False,0.0000,5.4118,10,0.9432,1652,False
66270,False,0.0000,3.2386,10,0.9431,1652,False
66274,False,0.0000,4.5912,10,0.9431,1652,False
66287,False,0.0000,11.0606,10,0.1037,181,False
66298,False,0.0000,1.0000,10,0.1037,181,False
66300,False,0.0000,3.9413,10,0.1037,181,False
66304,False,0.0000,6.4648,10,0.1036,181,False
66333,False,0.0000,1.0000,10,0.1037,181,False
66351,False,0.0000,1.0728,10,0.1037,181,False
66352,False,0.0000,6.3511,10,0.5499,963,False
66368,False,0.0000,6.2036,10,0.5500,963,False
66371,False,0.0000,6.8169,10,0.5499,963,False
66374,False,0.0000,5.9894,10,0.5497,963,False
66382,False,0.0000,3.9944,10,0.5501,963,False
66397,False,0.0000,2.7827,10,0.5499,963,False
66434,False,0.0000,8.2173,10,0.5498,963,False
66435,False,0.0000,6.8688,10,0.5492,962,False
66457,False,0.0000,7.4517,10,0.5494,962,False
66461,False,0.0000,8.5395,10,0.5495,962,False
66469,False,0.0000,10.6188,10,0.5494,962,False
66475,True,286.4187,4.8514,10,0.5496,962,False
66480,False,0.0000,7.1856,10,0.5494,962,False
66485,True,297.8036,6.5970,10,0.5492,962,False
66508,False,0.0000,4.4601,10,0.1643,287,False
66520,False,0.0000,2.5843,10,0.1643,287,False
66522,False,0.0000,3.6173,10,0.1643,287,False
66560,False,0.0000,3.4749,10,0.1641,287,False
66572,False,0.0000,7.5955,10,0.1641,287,False
66574,False,0.0000,4.0308,10,0.1641,287,False
119697,False,0.0000,11.1519,9,0.5264,922,False
111114,False,0.0000,3.2432,9,0.5267,922,False
110920,False,0.0000,1.8338,9,0.5267,922,False
66580,False,0.0000,8.3179,9,0.5266,922,False
66581,False,0.0000,9.2661,9,0.5266,922,False
66592,False,0.0000,1.9029,10,0.2320,406,False
66593,False,0.0000,6.2142,10,0.2322,406,False
66599,False,0.0000,4.0883,10,0.2321,406,False
66604,False,0.0000,8.5739,10,0.2322,406,False
66614,False,0.0000,2.9610,10,0.2322,406,False
66615,False,0.0000,2.9565,10,0.2320,406,False
66619,False,0.0000,2.3495,10,0.2322,406,False
66663,False,0.0000,6.8847,10,0.3732,653,False
66676,False,0.0000,4.4734,10,0.3731,653,False
66696,False,0.0000,9.6856,10,0.3732,653,False
66702,False,0.0000,3.7129,10,0.3732,653,False
66703,False,0.0000,11.7179,10,0.3730,653,False
66705,False,0.0000,6.0919,10,0.3731,653,False
88918,False,0.0000,8.9041,10,0.1521,266,False
90453,False,0.0000,3.3325,10,0.1523,266,False
90635,False,0.0000,1.0000,10,0.1523,266,False
118675,False,0.0000,10.2824,10,0.1519,266,False
66730,False,0.0000,2.0264,10,0.1520,266,False
66733,False,0.0000,12.1615,10,0.1520,266,False
66739,False,0.0000,5.7182,10,0.1519,266,False
115585,False,0.0000,5.8378,10,0.1212,212,False
66756,False,0.0000,1.0000,10,0.1212,212,False
66759,False,0.0000,8.3462,10,0.1215,212,False
66760,False,0.0000,4.4998,10,0.1212,212,False
22685,False,0.0000,1.9295,10,0.4552,797,False
39967,False,0.0000,2.0989,10,0.4552,797,False
50171,False,0.0000,6.8438,10,0.4554,797,False
82881,False,0.0000,2.1187,10,0.4551,797,False
82883,False,0.0000,3.5972,10,0.4550,797,False
66761,False,0.0000,8.8878,10,0.4551,797,False
66766,False,0.0000,9.7657,10,0.4554,797,False
28978,False,0.0000,3.9057,10,0.4454,780,False
28606,False,0.0000,2.7192,10,0.4455,780,False
66772,False,0.0000,8.3693,10,0.4453,780,False
66776,False,0.0000,2.3931,10,0.4457,780,False
66783,False,0.0000,4.1853,10,0.4453,780,False
66794,False,0.0000,2.4233,10,0.4453,780,False
66801,False,0.0000,8.3691,10,0.4456,780,False
81386,False,0.0000,9.2044,10,0.4028,705,False
66806,False,0.0000,4.5508,10,0.4028,705,False
66833,False,0.0000,1.0000,10,0.4028,705,False
66853,False,0.0000,8.9191,10,0.4027,705,False
37377,False,0.0000,1.0000,10,0.4027,705,False
66861,False,0.0000,3.9691,10,0.4028,705,False
66871,False,0.0000,8.0173,10,0.4027,705,False
66879,False,0.0000,4.9621,10,0.5751,1007,False
66899,False,0.0000,1.0000,10,0.5751,1007,False
66906,False,0.0000,2.7623,10,0.5749,1007,False
66924,False,0.0000,3.5516,10,0.5749,1007,False
66925,False,0.0000,6.2693,10,0.5751,1007,False
66934,False,0.0000,4.1533,10,0.5751,1007,False
66956,False,0.0000,5.1772,10,0.0207,36,False
66980,False,0.0000,10.9059,10,0.0210,36,False
67009,False,0.0000,4.7048,10,0.0209,36,False
67028,False,0.0000,4.7315,10,0.0207,36,False
67032,False,0.0000,2.0077,10,0.0210,36,False
67034,False,0.0000,7.8092,10,0.0207,36,False
67037,False,0.0000,6.3810,10,0.0209,36,False
67040,False,0.0000,4.7328,10,0.2041,357,False
67057,False,0.0000,1.0000,10,0.2038,357,False
67078,False,0.0000,4.6236,10,0.2041,357,False
67093,False,0.0000,4.3474,10,0.2041,357,False
67146,False,0.0000,1.0000,10,0.2041,357,False
67162,False,0.0000,4.5612,10,0.2040,357,False
67183,False,0.0000,5.1365,10,0.3953,692,False
67220,False,0.0000,4.8354,10,0.3952,692,False
67226,False,0.0000,4.3582,10,0.3953,692,False
67236,False,0.0000,5.5137,10,0.3953,692,False
67237,False,0.0000,1.5939,10,0.3955,692,False
67245,False,0.0000,3.0495,10,0.3952,692,False
67249,False,0.0000,7.7592,10,0.3950,692,False
32486,False,0.0000,5.1835,10,0.1550,271,False
32510,False,0.0000,7.0394,10,0.1551,271,False
67288,False,0.0000,1.1600,10,0.1552,271,False
67289,False,0.0000,2.8425,10,0.1548,271,False
67313,False,0.0000,4.0566,10,0.1548,271,False
